START,2022/03/27,11:11:26,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
211,DCV,02.8914,V,,,,,,,,
212,DCV,02.8901,V,,,,,,,,
213,DCV,02.8888,V,,,,,,,,
214,DCV,02.8876,V,,,,,,,,
215,DCV,02.8863,V,,,,,,,,
216,DCV,02.8856,V,,,,,,,,
217,DCV,02.8855,V,,,,,,,,
218,DCV,02.8853,V,,,,,,,,
219,DCV,02.8849,V,,,,,,,,
220,DCV,02.8845,V,,,,,,,,
221,DCV,02.8836,V,,,,,,,,
222,DCV,02.8823,V,,,,,,,,
223,DCV,02.8812,V,,,,,,,,
224,DCV,02.8802,V,,,,,,,,
225,DCV,02.8788,V,,,,,,,,
226,DCV,02.8774,V,,,,,,,,
227,DCV,02.8767,V,,,,,,,,
228,DCV,02.8762,V,,,,,,,,
229,DCV,02.8758,V,,,,,,,,
230,DCV,02.8752,V,,,,,,,,
231,DCV,02.8749,V,,,,,,,,
232,DCV,02.8744,V,,,,,,,,
233,DCV,02.8744,V,,,,,,,,
234,DCV,02.8738,V,,,,,,,,
235,DCV,02.8732,V,,,,,,,,
236,DCV,02.8726,V,,,,,,,,
237,DCV,02.8714,V,,,,,,,,
238,DCV,02.8706,V,,,,,,,,
239,DCV,02.8697,V,,,,,,,,
240,DCV,02.8687,V,,,,,,,,
241,DCV,02.8674,V,,,,,,,,
242,DCV,02.8663,V,,,,,,,,
243,DCV,02.8662,V,,,,,,,,
244,DCV,02.8650,V,,,,,,,,
245,DCV,02.8643,V,,,,,,,,
246,DCV,02.8641,V,,,,,,,,
247,DCV,02.8636,V,,,,,,,,
248,DCV,02.8633,V,,,,,,,,
249,DCV,02.8631,V,,,,,,,,
250,DCV,02.8627,V,,,,,,,,
251,DCV,02.8623,V,,,,,,,,
252,DCV,02.8619,V,,,,,,,,
253,DCV,02.8607,V,,,,,,,,
254,DCV,02.8597,V,,,,,,,,
255,DCV,02.8591,V,,,,,,,,
256,DCV,02.8586,V,,,,,,,,
257,DCV,02.8579,V,,,,,,,,
258,DCV,02.8575,V,,,,,,,,
259,DCV,02.8570,V,,,,,,,,
260,DCV,02.8564,V,,,,,,,,
261,DCV,02.8559,V,,,,,,,,
262,DCV,02.8556,V,,,,,,,,
263,DCV,02.8550,V,,,,,,,,
264,DCV,02.8539,V,,,,,,,,
265,DCV,02.8531,V,,,,,,,,
266,DCV,02.8530,V,,,,,,,,
267,DCV,02.8532,V,,,,,,,,
268,DCV,02.8531,V,,,,,,,,
269,DCV,02.8530,V,,,,,,,,
270,DCV,02.8532,V,,,,,,,,
271,DCV,02.8530,V,,,,,,,,
272,DCV,02.8529,V,,,,,,,,
273,DCV,02.8529,V,,,,,,,,
274,DCV,02.8531,V,,,,,,,,
275,DCV,02.8524,V,,,,,,,,
276,DCV,02.8529,V,,,,,,,,
277,DCV,02.8540,V,,,,,,,,
278,DCV,02.8543,V,,,,,,,,
279,DCV,02.8540,V,,,,,,,,
280,DCV,02.8540,V,,,,,,,,
281,DCV,02.8541,V,,,,,,,,
282,DCV,02.8544,V,,,,,,,,
283,DCV,02.8545,V,,,,,,,,
284,DCV,02.8541,V,,,,,,,,
285,DCV,02.8539,V,,,,,,,,
286,DCV,02.8536,V,,,,,,,,
287,DCV,02.8526,V,,,,,,,,
288,DCV,02.8510,V,,,,,,,,
289,DCV,02.8491,V,,,,,,,,
290,DCV,02.8470,V,,,,,,,,
291,DCV,02.8455,V,,,,,,,,
292,DCV,02.8445,V,,,,,,,,
293,DCV,02.8437,V,,,,,,,,
294,DCV,02.8437,V,,,,,,,,
295,DCV,02.8436,V,,,,,,,,
296,DCV,02.8424,V,,,,,,,,
297,DCV,02.8417,V,,,,,,,,
298,DCV,02.8415,V,,,,,,,,
299,DCV,02.8429,V,,,,,,,,
300,DCV,02.8434,V,,,,,,,,
301,DCV,02.8439,V,,,,,,,,
302,DCV,02.8449,V,,,,,,,,
303,DCV,02.8458,V,,,,,,,,
304,DCV,02.8468,V,,,,,,,,
305,DCV,02.8475,V,,,,,,,,
306,DCV,02.8472,V,,,,,,,,
307,DCV,02.8468,V,,,,,,,,
308,DCV,02.8466,V,,,,,,,,
309,DCV,02.8466,V,,,,,,,,
310,DCV,02.8472,V,,,,,,,,
311,DCV,02.8483,V,,,,,,,,
312,DCV,02.8501,V,,,,,,,,
313,DCV,02.8519,V,,,,,,,,
314,DCV,02.8542,V,,,,,,,,
315,DCV,02.8562,V,,,,,,,,
316,DCV,02.8581,V,,,,,,,,
317,DCV,02.8596,V,,,,,,,,
318,DCV,02.8607,V,,,,,,,,
319,DCV,02.8615,V,,,,,,,,
320,DCV,02.8621,V,,,,,,,,
321,DCV,02.8626,V,,,,,,,,
322,DCV,02.8625,V,,,,,,,,
323,DCV,02.8621,V,,,,,,,,
324,DCV,02.8617,V,,,,,,,,
325,DCV,02.8613,V,,,,,,,,
326,DCV,02.8617,V,,,,,,,,
327,DCV,02.8628,V,,,,,,,,
328,DCV,02.8638,V,,,,,,,,
329,DCV,02.8648,V,,,,,,,,
330,DCV,02.8658,V,,,,,,,,
331,DCV,02.8671,V,,,,,,,,
332,DCV,02.8682,V,,,,,,,,
333,DCV,02.8698,V,,,,,,,,
334,DCV,02.8712,V,,,,,,,,
335,DCV,02.8724,V,,,,,,,,
336,DCV,02.8734,V,,,,,,,,
337,DCV,02.8726,V,,,,,,,,
338,DCV,02.8720,V,,,,,,,,
339,DCV,02.8727,V,,,,,,,,
340,DCV,02.8733,V,,,,,,,,
341,DCV,02.8741,V,,,,,,,,
342,DCV,02.8749,V,,,,,,,,
343,DCV,02.8756,V,,,,,,,,
344,DCV,02.8761,V,,,,,,,,
345,DCV,02.8768,V,,,,,,,,
346,DCV,02.8765,V,,,,,,,,
347,DCV,02.8756,V,,,,,,,,
348,DCV,02.8749,V,,,,,,,,
349,DCV,02.8730,V,,,,,,,,
350,DCV,02.8720,V,,,,,,,,
351,DCV,02.8696,V,,,,,,,,
352,DCV,02.8664,V,,,,,,,,
353,DCV,02.8647,V,,,,,,,,
354,DCV,02.8628,V,,,,,,,,
355,DCV,02.8613,V,,,,,,,,
356,DCV,02.8599,V,,,,,,,,
357,DCV,02.8586,V,,,,,,,,
358,DCV,02.8591,V,,,,,,,,
359,DCV,02.8591,V,,,,,,,,
360,DCV,02.8593,V,,,,,,,,
361,DCV,02.8594,V,,,,,,,,
362,DCV,02.8590,V,,,,,,,,
363,DCV,02.8596,V,,,,,,,,
364,DCV,02.8597,V,,,,,,,,
365,DCV,02.8583,V,,,,,,,,
366,DCV,02.8558,V,,,,,,,,
367,DCV,02.8526,V,,,,,,,,
368,DCV,02.8479,V,,,,,,,,
369,DCV,02.8449,V,,,,,,,,
370,DCV,02.8436,V,,,,,,,,
371,DCV,02.8470,V,,,,,,,,
372,DCV,02.8500,V,,,,,,,,
373,DCV,02.8522,V,,,,,,,,
374,DCV,02.8534,V,,,,,,,,
375,DCV,02.8540,V,,,,,,,,
376,DCV,02.8560,V,,,,,,,,
377,DCV,02.8581,V,,,,,,,,
378,DCV,02.8610,V,,,,,,,,
