START,2022/04/05,12:32:30,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
659,DCV,02.0702,V,,,,,,,,
660,DCV,02.0697,V,,,,,,,,
661,DCV,02.0690,V,,,,,,,,
662,DCV,02.0685,V,,,,,,,,
663,DCV,02.0680,V,,,,,,,,
664,DCV,02.0674,V,,,,,,,,
665,DCV,02.0670,V,,,,,,,,
666,DCV,02.0665,V,,,,,,,,
667,DCV,02.0658,V,,,,,,,,
668,DCV,02.0654,V,,,,,,,,
669,DCV,02.0650,V,,,,,,,,
670,DCV,02.0643,V,,,,,,,,
671,DCV,02.0637,V,,,,,,,,
672,DCV,02.0631,V,,,,,,,,
673,DCV,02.0627,V,,,,,,,,
674,DCV,02.0622,V,,,,,,,,
675,DCV,02.0617,V,,,,,,,,
676,DCV,02.0611,V,,,,,,,,
677,DCV,02.0606,V,,,,,,,,
678,DCV,02.0601,V,,,,,,,,
679,DCV,02.0595,V,,,,,,,,
680,DCV,02.0590,V,,,,,,,,
681,DCV,02.0585,V,,,,,,,,
682,DCV,02.0581,V,,,,,,,,
MAX,27,DCV,02.7411,V,
MIN,682,DCV,02.0581,V,
