START,2022/02/27,14:01:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
246,DCV,02.0129,V,,,,,,,,
247,DCV,02.0123,V,,,,,,,,
248,DCV,02.0118,V,,,,,,,,
249,DCV,02.0110,V,,,,,,,,
250,DCV,02.0102,V,,,,,,,,
251,DCV,02.0098,V,,,,,,,,
252,DCV,02.0089,V,,,,,,,,
253,DCV,02.0084,V,,,,,,,,
254,DCV,02.0076,V,,,,,,,,
255,DCV,02.0069,V,,,,,,,,
256,DCV,02.0063,V,,,,,,,,
257,DCV,02.0055,V,,,,,,,,
258,DCV,02.0050,V,,,,,,,,
259,DCV,02.0042,V,,,,,,,,
260,DCV,02.0036,V,,,,,,,,
261,DCV,02.0031,V,,,,,,,,
262,DCV,02.0021,V,,,,,,,,
263,DCV,02.0016,V,,,,,,,,
264,DCV,02.0010,V,,,,,,,,
265,DCV,02.0002,V,,,,,,,,
266,DCV,01.9996,V,,,,,,,,
267,DCV,01.9990,V,,,,,,,,
268,DCV,01.9984,V,,,,,,,,
269,DCV,01.9976,V,,,,,,,,
270,DCV,01.9970,V,,,,,,,,
271,DCV,01.9965,V,,,,,,,,
272,DCV,01.9957,V,,,,,,,,
273,DCV,01.9952,V,,,,,,,,
274,DCV,01.9944,V,,,,,,,,
275,DCV,01.9939,V,,,,,,,,
276,DCV,01.9932,V,,,,,,,,
277,DCV,01.9926,V,,,,,,,,
278,DCV,01.9919,V,,,,,,,,
279,DCV,01.9913,V,,,,,,,,
280,DCV,01.9906,V,,,,,,,,
281,DCV,01.9901,V,,,,,,,,
282,DCV,01.9894,V,,,,,,,,
283,DCV,01.9889,V,,,,,,,,
284,DCV,01.9881,V,,,,,,,,
285,DCV,01.9875,V,,,,,,,,
286,DCV,01.9869,V,,,,,,,,
287,DCV,01.9862,V,,,,,,,,
288,DCV,01.9857,V,,,,,,,,
289,DCV,01.9852,V,,,,,,,,
290,DCV,01.9843,V,,,,,,,,
291,DCV,01.9839,V,,,,,,,,
292,DCV,01.9833,V,,,,,,,,
293,DCV,01.9826,V,,,,,,,,
294,DCV,01.9821,V,,,,,,,,
295,DCV,01.9813,V,,,,,,,,
296,DCV,01.9809,V,,,,,,,,
297,DCV,01.9801,V,,,,,,,,
298,DCV,01.9797,V,,,,,,,,
299,DCV,01.9791,V,,,,,,,,
