START,2022/02/25,11:26:21,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
424,DCV,01.8666,V,,,,,,,,
425,DCV,01.8661,V,,,,,,,,
426,DCV,01.8659,V,,,,,,,,
427,DCV,01.8650,V,,,,,,,,
428,DCV,01.8645,V,,,,,,,,
429,DCV,01.8643,V,,,,,,,,
430,DCV,01.8637,V,,,,,,,,
431,DCV,01.8631,V,,,,,,,,
432,DCV,01.8627,V,,,,,,,,
433,DCV,01.8624,V,,,,,,,,
434,DCV,01.8616,V,,,,,,,,
435,DCV,01.8611,V,,,,,,,,
436,DCV,01.8607,V,,,,,,,,
437,DCV,01.8602,V,,,,,,,,
438,DCV,01.8597,V,,,,,,,,
439,DCV,01.8591,V,,,,,,,,
440,DCV,01.8587,V,,,,,,,,
441,DCV,01.8582,V,,,,,,,,
442,DCV,01.8580,V,,,,,,,,
443,DCV,01.8573,V,,,,,,,,
444,DCV,01.8567,V,,,,,,,,
445,DCV,01.8561,V,,,,,,,,
446,DCV,01.8558,V,,,,,,,,
447,DCV,01.8553,V,,,,,,,,
448,DCV,01.8550,V,,,,,,,,
449,DCV,01.8543,V,,,,,,,,
450,DCV,01.8539,V,,,,,,,,
451,DCV,01.8533,V,,,,,,,,
452,DCV,01.8528,V,,,,,,,,
453,DCV,01.8525,V,,,,,,,,
454,DCV,01.8518,V,,,,,,,,
455,DCV,01.8515,V,,,,,,,,
456,DCV,01.8509,V,,,,,,,,
457,DCV,01.8504,V,,,,,,,,
458,DCV,01.8501,V,,,,,,,,
459,DCV,01.8494,V,,,,,,,,
460,DCV,01.8490,V,,,,,,,,
461,DCV,01.8486,V,,,,,,,,
462,DCV,01.8481,V,,,,,,,,
463,DCV,01.8477,V,,,,,,,,
464,DCV,01.8472,V,,,,,,,,
465,DCV,01.8466,V,,,,,,,,
466,DCV,01.8460,V,,,,,,,,
467,DCV,01.8459,V,,,,,,,,
468,DCV,01.8453,V,,,,,,,,
469,DCV,01.8450,V,,,,,,,,
470,DCV,01.8442,V,,,,,,,,
471,DCV,01.8441,V,,,,,,,,
472,DCV,01.8434,V,,,,,,,,
473,DCV,01.8428,V,,,,,,,,
474,DCV,01.8424,V,,,,,,,,
475,DCV,01.8422,V,,,,,,,,
476,DCV,01.8417,V,,,,,,,,
477,DCV,01.8412,V,,,,,,,,
478,DCV,01.8407,V,,,,,,,,
479,DCV,01.8400,V,,,,,,,,
480,DCV,01.8399,V,,,,,,,,
481,DCV,01.8392,V,,,,,,,,
482,DCV,01.8388,V,,,,,,,,
483,DCV,01.8384,V,,,,,,,,
484,DCV,01.8380,V,,,,,,,,
485,DCV,01.8373,V,,,,,,,,
486,DCV,01.8369,V,,,,,,,,
487,DCV,01.8367,V,,,,,,,,
488,DCV,01.8361,V,,,,,,,,
489,DCV,01.8355,V,,,,,,,,
490,DCV,01.8353,V,,,,,,,,
491,DCV,01.8346,V,,,,,,,,
492,DCV,01.8345,V,,,,,,,,
493,DCV,01.8339,V,,,,,,,,
494,DCV,01.8336,V,,,,,,,,
495,DCV,01.8328,V,,,,,,,,
496,DCV,01.8325,V,,,,,,,,
497,DCV,01.8319,V,,,,,,,,
498,DCV,01.8318,V,,,,,,,,
499,DCV,01.8310,V,,,,,,,,
500,DCV,01.8308,V,,,,,,,,
501,DCV,01.8302,V,,,,,,,,
502,DCV,01.8298,V,,,,,,,,
503,DCV,01.8293,V,,,,,,,,
504,DCV,01.8290,V,,,,,,,,
505,DCV,01.8284,V,,,,,,,,
506,DCV,01.8279,V,,,,,,,,
507,DCV,01.8277,V,,,,,,,,
508,DCV,01.8271,V,,,,,,,,
509,DCV,01.8268,V,,,,,,,,
510,DCV,01.8263,V,,,,,,,,
511,DCV,01.8260,V,,,,,,,,
512,DCV,01.8253,V,,,,,,,,
513,DCV,01.8252,V,,,,,,,,
514,DCV,01.8245,V,,,,,,,,
515,DCV,01.8241,V,,,,,,,,
516,DCV,01.8236,V,,,,,,,,
517,DCV,01.8231,V,,,,,,,,
518,DCV,01.8230,V,,,,,,,,
519,DCV,01.8224,V,,,,,,,,
520,DCV,01.8219,V,,,,,,,,
521,DCV,01.8214,V,,,,,,,,
522,DCV,01.8212,V,,,,,,,,
523,DCV,01.8208,V,,,,,,,,
524,DCV,01.8203,V,,,,,,,,
525,DCV,01.8197,V,,,,,,,,
526,DCV,01.8194,V,,,,,,,,
527,DCV,01.8189,V,,,,,,,,
528,DCV,01.8186,V,,,,,,,,
529,DCV,01.8182,V,,,,,,,,
530,DCV,01.8177,V,,,,,,,,
531,DCV,01.8172,V,,,,,,,,
532,DCV,01.8166,V,,,,,,,,
533,DCV,01.8164,V,,,,,,,,
534,DCV,01.8160,V,,,,,,,,
535,DCV,01.8155,V,,,,,,,,
536,DCV,01.8151,V,,,,,,,,
537,DCV,01.8149,V,,,,,,,,
538,DCV,01.8142,V,,,,,,,,
539,DCV,01.8137,V,,,,,,,,
540,DCV,01.8136,V,,,,,,,,
541,DCV,01.8131,V,,,,,,,,
542,DCV,01.8125,V,,,,,,,,
543,DCV,01.8121,V,,,,,,,,
544,DCV,01.8117,V,,,,,,,,
545,DCV,01.8114,V,,,,,,,,
546,DCV,01.8110,V,,,,,,,,
547,DCV,01.8103,V,,,,,,,,
548,DCV,01.8100,V,,,,,,,,
549,DCV,01.8096,V,,,,,,,,
550,DCV,01.8092,V,,,,,,,,
551,DCV,01.8088,V,,,,,,,,
552,DCV,01.8084,V,,,,,,,,
553,DCV,01.8079,V,,,,,,,,
554,DCV,01.8077,V,,,,,,,,
555,DCV,01.8071,V,,,,,,,,
556,DCV,01.8069,V,,,,,,,,
