START,2022/04/10,08:50:04,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
314,DCV,02.5056,V,,,,,,,,
315,DCV,02.5041,V,,,,,,,,
316,DCV,02.5028,V,,,,,,,,
317,DCV,02.5014,V,,,,,,,,
318,DCV,02.5003,V,,,,,,,,
319,DCV,02.4990,V,,,,,,,,
320,DCV,02.4975,V,,,,,,,,
321,DCV,02.4961,V,,,,,,,,
322,DCV,02.4951,V,,,,,,,,
323,DCV,02.4938,V,,,,,,,,
324,DCV,02.4926,V,,,,,,,,
325,DCV,02.4938,V,,,,,,,,
326,DCV,02.4955,V,,,,,,,,
327,DCV,02.4944,V,,,,,,,,
328,DCV,02.4936,V,,,,,,,,
329,DCV,02.4925,V,,,,,,,,
330,DCV,02.4913,V,,,,,,,,
331,DCV,02.4900,V,,,,,,,,
332,DCV,02.4896,V,,,,,,,,
333,DCV,02.4895,V,,,,,,,,
334,DCV,02.4893,V,,,,,,,,
335,DCV,02.4879,V,,,,,,,,
336,DCV,02.4866,V,,,,,,,,
337,DCV,02.4853,V,,,,,,,,
338,DCV,02.4843,V,,,,,,,,
339,DCV,02.4849,V,,,,,,,,
340,DCV,02.4860,V,,,,,,,,
341,DCV,02.4871,V,,,,,,,,
342,DCV,02.4869,V,,,,,,,,
343,DCV,02.4862,V,,,,,,,,
344,DCV,02.4853,V,,,,,,,,
345,DCV,02.4856,V,,,,,,,,
346,DCV,02.4864,V,,,,,,,,
347,DCV,02.4872,V,,,,,,,,
348,DCV,02.4912,V,,,,,,,,
349,DCV,02.4951,V,,,,,,,,
350,DCV,02.4981,V,,,,,,,,
351,DCV,02.5000,V,,,,,,,,
352,DCV,02.5007,V,,,,,,,,
353,DCV,02.4997,V,,,,,,,,
354,DCV,02.4992,V,,,,,,,,
355,DCV,02.5019,V,,,,,,,,
356,DCV,02.5041,V,,,,,,,,
357,DCV,02.5030,V,,,,,,,,
358,DCV,02.5026,V,,,,,,,,
359,DCV,02.5016,V,,,,,,,,
360,DCV,02.5011,V,,,,,,,,
361,DCV,02.5030,V,,,,,,,,
362,DCV,02.5034,V,,,,,,,,
