START,2022/03/01,12:59:08,
ID,170800000,
INTERVAL,010,sec,
,MAIN,,,SUB-1,,,SUB-2,,,Remark,
No. ,Func. ,Value,Unit,Func. ,Value,Unit,Func. ,Value,Unit,
318,DCV,02.2745,V,,,,,,,,
319,DCV,02.2744,V,,,,,,,,
320,DCV,02.2742,V,,,,,,,,
321,DCV,02.2741,V,,,,,,,,
322,DCV,02.2739,V,,,,,,,,
323,DCV,02.2737,V,,,,,,,,
324,DCV,02.2737,V,,,,,,,,
325,DCV,02.2735,V,,,,,,,,
326,DCV,02.2733,V,,,,,,,,
327,DCV,02.2732,V,,,,,,,,
328,DCV,02.2730,V,,,,,,,,
329,DCV,02.2729,V,,,,,,,,
330,DCV,02.2728,V,,,,,,,,
331,DCV,02.2726,V,,,,,,,,
332,DCV,02.2725,V,,,,,,,,
333,DCV,02.2724,V,,,,,,,,
334,DCV,02.2722,V,,,,,,,,
335,DCV,02.2721,V,,,,,,,,
336,DCV,02.2720,V,,,,,,,,
337,DCV,02.2719,V,,,,,,,,
338,DCV,02.2716,V,,,,,,,,
339,DCV,02.2714,V,,,,,,,,
340,DCV,02.2714,V,,,,,,,,
341,DCV,02.2713,V,,,,,,,,
342,DCV,02.2710,V,,,,,,,,
343,DCV,02.2709,V,,,,,,,,
344,DCV,02.2707,V,,,,,,,,
345,DCV,02.2706,V,,,,,,,,
346,DCV,02.2705,V,,,,,,,,
347,DCV,02.2704,V,,,,,,,,
348,DCV,02.2702,V,,,,,,,,
349,DCV,02.2700,V,,,,,,,,
350,DCV,02.2700,V,,,,,,,,
351,DCV,02.2699,V,,,,,,,,
352,DCV,02.2697,V,,,,,,,,
353,DCV,02.2695,V,,,,,,,,
354,DCV,02.2693,V,,,,,,,,
355,DCV,02.2692,V,,,,,,,,
356,DCV,02.2691,V,,,,,,,,
357,DCV,02.2690,V,,,,,,,,
358,DCV,02.2688,V,,,,,,,,
359,DCV,02.2687,V,,,,,,,,
360,DCV,02.2685,V,,,,,,,,
361,DCV,02.2684,V,,,,,,,,
362,DCV,02.2683,V,,,,,,,,
363,DCV,02.2682,V,,,,,,,,
364,DCV,02.2680,V,,,,,,,,
365,DCV,02.2678,V,,,,,,,,
366,DCV,02.2678,V,,,,,,,,
367,DCV,02.2676,V,,,,,,,,
368,DCV,02.2674,V,,,,,,,,
369,DCV,02.2672,V,,,,,,,,
370,DCV,02.2673,V,,,,,,,,
371,DCV,02.2671,V,,,,,,,,
372,DCV,02.2669,V,,,,,,,,
373,DCV,02.2668,V,,,,,,,,
374,DCV,02.2667,V,,,,,,,,
375,DCV,02.2666,V,,,,,,,,
376,DCV,02.2664,V,,,,,,,,
377,DCV,02.2662,V,,,,,,,,
378,DCV,02.2662,V,,,,,,,,
379,DCV,02.2660,V,,,,,,,,
380,DCV,02.2658,V,,,,,,,,
381,DCV,02.2656,V,,,,,,,,
382,DCV,02.2656,V,,,,,,,,
383,DCV,02.2653,V,,,,,,,,
384,DCV,02.2652,V,,,,,,,,
385,DCV,02.2652,V,,,,,,,,
386,DCV,02.2650,V,,,,,,,,
387,DCV,02.2649,V,,,,,,,,
388,DCV,02.2649,V,,,,,,,,
389,DCV,02.2646,V,,,,,,,,
390,DCV,02.2645,V,,,,,,,,
391,DCV,02.2644,V,,,,,,,,
392,DCV,02.2641,V,,,,,,,,
393,DCV,02.2640,V,,,,,,,,
394,DCV,02.2639,V,,,,,,,,
395,DCV,02.2638,V,,,,,,,,
396,DCV,02.2637,V,,,,,,,,
397,DCV,02.2635,V,,,,,,,,
398,DCV,02.2634,V,,,,,,,,
399,DCV,02.2633,V,,,,,,,,
400,DCV,02.2631,V,,,,,,,,
401,DCV,02.2629,V,,,,,,,,
402,DCV,02.2630,V,,,,,,,,
403,DCV,02.2628,V,,,,,,,,
404,DCV,02.2626,V,,,,,,,,
405,DCV,02.2624,V,,,,,,,,
406,DCV,02.2624,V,,,,,,,,
407,DCV,02.2622,V,,,,,,,,
408,DCV,02.2621,V,,,,,,,,
409,DCV,02.2618,V,,,,,,,,
410,DCV,02.2618,V,,,,,,,,
411,DCV,02.2616,V,,,,,,,,
412,DCV,02.2615,V,,,,,,,,
413,DCV,02.2614,V,,,,,,,,
414,DCV,02.2613,V,,,,,,,,
415,DCV,02.2611,V,,,,,,,,
416,DCV,02.2610,V,,,,,,,,
417,DCV,02.2609,V,,,,,,,,
418,DCV,02.2607,V,,,,,,,,
419,DCV,02.2605,V,,,,,,,,
420,DCV,02.2605,V,,,,,,,,
421,DCV,02.2604,V,,,,,,,,
422,DCV,02.2602,V,,,,,,,,
423,DCV,02.2601,V,,,,,,,,
